"","Beta","model","out","strata","exposure","pop","se","iqr","Lower","Upper","beta_exp","Lower_exp","Upper_exp","beta_ci"
"126",0.114334503379158,"model 5","cvd","race 3","occur_bs_1000m","urban",0.045323644271692,0.0322254268358965,0.0255017929585366,0.203167213799779,1.00369127420722,1.00082214393838,1.00656862962231,"1 (1, 1.01)"
"127",-0.0546732433072455,"model 5","res","sex 1","park","urban",0.0220624229831344,0.159118870754791,-0.0979147977658777,-0.0114316888486133,0.991338186808723,0.984540649714241,0.99818265595275,"0.99 (0.98, 1)"
"128",0.108256248817666,"model 5","res","sex 1","ndvi_summer","urban",0.0250169470563972,0.274767457777641,0.0592239335839822,0.15728856405135,1.03019210470811,1.01640593295409,1.04416526723566,"1.03 (1.02, 1.04)"
"129",0.0281082072769382,"model 5","res","sex 1","occur_bs_1000m","urban",0.0260594368520535,0.0322254268358965,-0.0229673504104825,0.0791837649643589,1.00090620933688,0.999260141160356,1.00255498906,"1 (1, 1)"
"130",-0.0128827213652996,"model 5","res","sex 2","park","urban",0.0227145241953462,0.159118870754791,-0.0574023707141418,0.0316369279835426,0.997952215501592,0.990907786037844,1.00504672428369,"1 (0.99, 1.01)"
"131",0.0290958049947776,"model 5","res","sex 2","ndvi_summer","urban",0.0241931788655455,0.274767457777641,-0.0183219542532272,0.0765135642427824,1.00802662235856,0.994978373941729,1.02124598684304,"1.01 (0.99, 1.02)"
"132",0.020307132910741,"model 5","res","sex 2","occur_bs_1000m","urban",0.027715892750836,0.0322254268358965,-0.0340150186802723,0.0746292845017543,1.0006546201962,0.998904452055508,1.00240785478485,"1 (1, 1)"
"133",-0.00405926725163564,"model 5","res","age 65","park","urban",0.0264671097868475,0.159118870754791,-0.0559338492087243,0.047815314705453,0.999354302531218,0.991139358003121,1.00763733568182,"1 (0.99, 1.01)"
"134",0.0651299256526169,"model 5","res","age 65","ndvi_summer","urban",0.0309160213598551,0.274767457777641,0.00453563724202989,0.125724214063204,1.01805666953319,1.00124702240103,1.03514852897697,"1.02 (1, 1.04)"
"135",0.0672192812789781,"model 5","res","age 65","occur_bs_1000m","urban",0.0333454198837524,0.0322254268358965,0.00186345925745761,0.132575103300499,1.00216851787209,1.00006005257305,1.00428142853009,"1 (1, 1)"
"136",-0.0306592159677496,"model 5","res","age 75","park","urban",0.0220455935238318,0.159118870754791,-0.0738677852922694,0.0125493533567702,0.995133420534972,0.988315047000957,1.00199883394538,"1 (0.99, 1)"
"137",0.0828138602294238,"model 5","res","age 75","ndvi_summer","urban",0.0251485568082526,0.274767457777641,0.0335235946220891,0.132104125836758,1.02301541352873,1.00925374646302,1.03696472763672,"1.02 (1.01, 1.04)"
"138",0.0311765520451377,"model 5","res","age 75","occur_bs_1000m","urban",0.0257423812180096,0.0322254268358965,-0.0192775880184614,0.0816306921087368,1.00100518255462,0.999378964420213,1.00263404691785,"1 (1, 1)"
"139",-0.0320328500081528,"model 5","res","age 85","park","urban",0.025181537583576,0.159118870754791,-0.0813877567473035,0.0173220567309979,0.994915936899931,0.987133166733603,1.00276006809991,"0.99 (0.99, 1)"
"140",-0.00599728459093866,"model 5","res","age 85","ndvi_summer","urban",0.026570701791769,0.274767457777641,-0.0580749031467598,0.0460803339648825,0.998353498332959,0.984169546421685,1.01274187080627,"1 (0.98, 1.01)"
"141",-0.0498622953126656,"model 5","res","age 85","occur_bs_1000m","urban",0.0281750617590057,0.0322254268358965,-0.105084401622509,0.0053598109971773,0.998394456516707,0.996619337654669,1.00017273711448,"1 (1, 1)"
"142",-0.00195157373511052,"model 5","res","dual 0","park","urban",0.0200902817327378,0.159118870754791,-0.0413278023705395,0.0374246549003185,0.99968951600121,0.993445541544555,1.00597273490095,"1 (0.99, 1.01)"
"143",0.0349818269498933,"model 5","res","dual 0","ndvi_summer","urban",0.023072139298957,0.274767457777641,-0.0102387351223536,0.0802023890221402,1.00965821001926,0.997190682318724,1.02228161487521,"1.01 (1, 1.02)"
"144",0.036498323572942,"model 5","res","dual 0","occur_bs_1000m","urban",0.0220180874522647,0.0322254268358965,-0.00665633484195008,0.0796529819878341,1.0011768660199,0.999785519772729,1.00257014852674,"1 (1, 1)"
"145",-0.106761463409682,"model 5","res","dual 1","park","urban",0.0389527940988504,0.159118870754791,-0.183107536940633,-0.0304153898787309,0.983155714948298,0.971284492415179,0.995172029805582,"0.98 (0.97, 1)"
"146",0.161534530146783,"model 5","res","dual 1","ndvi_summer","urban",0.0421936505752978,0.274767457777641,0.0788364946429316,0.244232565650634,1.04538415697334,1.02189802117137,1.06941007126933,"1.05 (1.02, 1.07)"
"147",0.0183518008778769,"model 5","res","dual 1","occur_bs_1000m","urban",0.0494227401085037,0.0322254268358965,-0.0785149897520735,0.115218591507827,1.00059156952477,0.997473019147343,1.00371986989671,"1 (1, 1)"
